LeadId,LeadCode,FullName,Email,Phone,LeadStageId,CountryId,AssignedAgentId,EstimatedBudget,IsActive,CreatedBy,CreatedOn
11658,LEAD011658,Lead 11658,lead11658@example.com,+974631488342,4,10,295.0,599851.62,1,SYSTEM,2025-04-08 12:10:40.003490
11659,LEAD011659,Lead 11659,lead11659@example.com,+971940389309,1,4,296.0,1931665.47,1,SYSTEM,2025-05-03 07:44:40.003490
11660,LEAD011660,Lead 11660,lead11660@example.com,+971979044907,1,1,59.0,8953511.05,1,SYSTEM,2024-10-27 00:05:40.003490
11661,LEAD011661,Lead 11661,lead11661@example.com,+974965060802,1,3,203.0,8230192.84,1,SYSTEM,2025-09-09 00:22:40.003490
11662,LEAD011662,Lead 11662,,+974520582253,2,4,297.0,25446638.62,1,SYSTEM,2024-11-08 18:24:40.003490
11663,LEAD011663,Lead 11663,lead11663@example.com,+966764886850,3,2,459.0,2021039.05,1,SYSTEM,2024-11-21 11:22:40.003490
11664,LEAD011664,Lead 11664,lead11664@example.com,+966955924911,5,1,459.0,2236558.58,1,SYSTEM,2024-10-28 19:33:40.003490
11665,LEAD011665,Lead 11665,lead11665@example.com,+971998834897,3,4,485.0,1639704.68,1,SYSTEM,2025-09-17 07:06:40.003490
11666,LEAD011666,Lead 11666,lead11666@example.com,+966868049539,2,1,256.0,1480402.91,1,SYSTEM,2025-08-03 15:24:40.003490
11667,LEAD011667,Lead 11667,lead11667@example.com,+966935280013,3,3,286.0,1032053.16,1,SYSTEM,2024-10-13 22:00:40.003490
11668,LEAD011668,Lead 11668,lead11668@example.com,+974921477394,1,9,,5919302.39,1,SYSTEM,2025-06-05 00:39:40.003490
11669,LEAD011669,Lead 11669,,+966801389388,1,2,202.0,5735630.83,1,SYSTEM,2025-03-17 11:13:40.003490
11670,LEAD011670,Lead 11670,lead11670@example.com,+971893209056,1,7,351.0,2456255.57,1,SYSTEM,2024-12-28 23:46:40.003490
11671,LEAD011671,Lead 11671,lead11671@example.com,+971986235630,2,2,422.0,6403090.38,1,SYSTEM,2025-05-19 14:50:40.003490
11672,LEAD011672,Lead 11672,lead11672@example.com,+971953200008,5,2,286.0,836430.97,1,SYSTEM,2025-09-08 07:23:40.003490
11673,LEAD011673,Lead 11673,,+974504428647,1,1,497.0,3161233.95,1,SYSTEM,2025-06-27 17:11:40.003490
11674,LEAD011674,Lead 11674,lead11674@example.com,+966777323726,2,2,444.0,2396715.32,1,SYSTEM,2025-08-06 14:46:40.003490
11675,LEAD011675,Lead 11675,lead11675@example.com,+974561912882,3,1,152.0,3102913.83,1,SYSTEM,2025-03-17 18:30:40.003490
11676,LEAD011676,Lead 11676,lead11676@example.com,+966511746131,2,2,144.0,5660553.98,1,SYSTEM,2025-04-25 00:30:40.003490
11677,LEAD011677,Lead 11677,lead11677@example.com,+966574336643,2,2,,2411114.82,0,SYSTEM,2025-03-06 13:39:40.003490
11678,LEAD011678,Lead 11678,lead11678@example.com,+966584153743,5,2,99.0,2878558.02,1,SYSTEM,2025-04-13 18:34:40.003490
11679,LEAD011679,Lead 11679,lead11679@example.com,+974558163644,2,2,377.0,18211763.71,1,SYSTEM,2025-07-31 13:22:40.003490
11680,LEAD011680,Lead 11680,,+971965709856,3,1,212.0,911036.19,1,SYSTEM,2024-10-28 16:27:40.003490
11681,LEAD011681,Lead 11681,,+971856916395,1,7,124.0,2841842.71,1,SYSTEM,2025-03-02 14:26:40.003490
11682,LEAD011682,Lead 11682,lead11682@example.com,+974723287958,2,1,323.0,3949158.42,1,SYSTEM,2025-04-12 22:59:40.003490
11683,LEAD011683,Lead 11683,lead11683@example.com,+966933334484,7,2,62.0,2078663.49,1,SYSTEM,2024-12-03 00:26:40.003490
11684,LEAD011684,Lead 11684,lead11684@example.com,+971998515948,3,2,51.0,2437138.48,1,SYSTEM,2025-01-24 18:32:40.003490
11685,LEAD011685,Lead 11685,lead11685@example.com,+971988924580,2,2,82.0,1711103.89,1,SYSTEM,2025-03-07 08:07:40.003490
11686,LEAD011686,Lead 11686,lead11686@example.com,+971959236316,3,1,151.0,9569625.83,1,SYSTEM,2024-11-15 13:03:40.003490
11687,LEAD011687,Lead 11687,lead11687@example.com,+971816504003,2,9,206.0,1950368.88,0,SYSTEM,2025-07-09 04:38:40.003490
11688,LEAD011688,Lead 11688,,+971611497869,2,3,275.0,1278537.95,1,SYSTEM,2025-07-03 03:55:40.003490
11689,LEAD011689,Lead 11689,lead11689@example.com,+974723443816,3,1,364.0,1810166.61,1,SYSTEM,2024-12-20 07:48:40.003490
11690,LEAD011690,Lead 11690,lead11690@example.com,+974998418514,1,8,128.0,2745007.8,1,SYSTEM,2025-07-31 14:51:40.003490
11691,LEAD011691,Lead 11691,lead11691@example.com,+966681482595,2,1,341.0,3511819.61,1,SYSTEM,2024-11-09 01:05:40.003490
11692,LEAD011692,Lead 11692,lead11692@example.com,+974620078845,2,2,334.0,9316637.41,1,SYSTEM,2025-08-24 09:14:40.003490
11693,LEAD011693,Lead 11693,lead11693@example.com,+966861760036,2,7,86.0,10631861.47,1,SYSTEM,2025-09-14 23:16:40.003490
11694,LEAD011694,Lead 11694,lead11694@example.com,+971894777883,2,7,369.0,3774430.85,1,SYSTEM,2025-01-12 20:34:40.003490
11695,LEAD011695,Lead 11695,lead11695@example.com,+974672570026,2,1,106.0,6843459.66,1,SYSTEM,2025-01-15 04:22:40.003490
11696,LEAD011696,Lead 11696,lead11696@example.com,+974947387867,7,8,326.0,1105567.28,1,SYSTEM,2025-01-05 07:32:40.003490
11697,LEAD011697,Lead 11697,lead11697@example.com,+966552789749,2,7,412.0,2327461.34,1,SYSTEM,2025-07-04 18:51:40.003490
11698,LEAD011698,Lead 11698,lead11698@example.com,+966978697429,1,1,288.0,7250341.51,1,SYSTEM,2025-06-03 01:42:40.003490
11699,LEAD011699,Lead 11699,lead11699@example.com,+966543332628,1,1,318.0,24952655.06,1,SYSTEM,2025-07-28 06:26:40.003490
11700,LEAD011700,Lead 11700,lead11700@example.com,+966733954723,1,3,,5835236.31,1,SYSTEM,2024-10-01 00:53:40.003490
11701,LEAD011701,Lead 11701,lead11701@example.com,+974698432260,4,2,248.0,7279601.69,1,SYSTEM,2025-01-18 19:50:40.003490
11702,LEAD011702,Lead 11702,,+966514263894,1,1,105.0,922196.42,1,SYSTEM,2025-05-19 08:29:40.003490
11703,LEAD011703,Lead 11703,lead11703@example.com,+974532969507,1,2,142.0,5274176.57,1,SYSTEM,2024-12-16 22:29:40.003490
11704,LEAD011704,Lead 11704,lead11704@example.com,+974874416339,4,2,,1225695.57,1,SYSTEM,2024-10-29 06:27:40.003490
11705,LEAD011705,Lead 11705,lead11705@example.com,+966611524419,2,2,108.0,2580255.57,1,SYSTEM,2025-03-16 18:59:40.003490
11706,LEAD011706,Lead 11706,,+966649965010,1,1,369.0,18300704.9,1,SYSTEM,2025-03-05 03:02:40.003490
11707,LEAD011707,Lead 11707,lead11707@example.com,+971674011657,1,6,80.0,1077042.1,1,SYSTEM,2025-09-07 17:13:40.003490
11708,LEAD011708,Lead 11708,lead11708@example.com,+971977647586,2,2,400.0,1008702.97,1,SYSTEM,2024-11-07 15:46:40.003490
11709,LEAD011709,Lead 11709,lead11709@example.com,+974761592589,1,2,199.0,19055417.21,1,SYSTEM,2024-10-25 05:13:40.003490
11710,LEAD011710,Lead 11710,lead11710@example.com,+971753404085,1,3,151.0,3569178.61,1,SYSTEM,2025-05-27 06:16:40.003490
11711,LEAD011711,Lead 11711,lead11711@example.com,+966516512199,4,6,,3308365.32,1,SYSTEM,2025-08-05 07:07:40.003490
11712,LEAD011712,Lead 11712,lead11712@example.com,+966796920749,3,1,,2366277.9,1,SYSTEM,2025-05-25 07:54:40.003490
11713,LEAD011713,Lead 11713,lead11713@example.com,+966937941570,1,2,347.0,1746668.08,1,SYSTEM,2025-07-06 06:16:40.003490
11714,LEAD011714,Lead 11714,,+971825358621,3,2,186.0,2277437.55,1,SYSTEM,2025-02-04 12:49:40.003490
11715,LEAD011715,Lead 11715,lead11715@example.com,+966736256763,4,5,270.0,1949703.58,1,SYSTEM,2025-02-09 02:45:40.003490
11716,LEAD011716,Lead 11716,lead11716@example.com,+966874740545,1,1,131.0,5730129.34,1,SYSTEM,2025-03-13 07:53:40.003490
11717,LEAD011717,Lead 11717,,+974861482157,2,2,197.0,20952606.54,1,SYSTEM,2025-08-09 17:58:40.003490
11718,LEAD011718,Lead 11718,,+974521590249,1,1,316.0,6378036.48,1,SYSTEM,2024-10-16 03:36:40.003490
11719,LEAD011719,Lead 11719,lead11719@example.com,+966765346855,2,1,16.0,3264353.0,1,SYSTEM,2025-05-08 12:48:40.003490
11720,LEAD011720,Lead 11720,lead11720@example.com,+966758706634,2,2,332.0,1750675.08,1,SYSTEM,2025-06-12 01:54:40.003490
11721,LEAD011721,Lead 11721,lead11721@example.com,+974645014905,1,2,66.0,1378656.5,1,SYSTEM,2025-02-10 17:02:40.003490
11722,LEAD011722,Lead 11722,lead11722@example.com,+971918306540,1,7,,9298547.95,1,SYSTEM,2024-12-14 20:05:40.003490
11723,LEAD011723,Lead 11723,lead11723@example.com,+971743557930,3,2,288.0,28372824.17,1,SYSTEM,2025-01-04 21:20:40.003490
11724,LEAD011724,Lead 11724,,+974982883321,2,7,468.0,2893372.85,1,SYSTEM,2025-04-01 21:09:40.003490
11725,LEAD011725,Lead 11725,lead11725@example.com,+966943359751,3,1,334.0,8402915.28,1,SYSTEM,2024-11-10 21:52:40.003490
11726,LEAD011726,Lead 11726,lead11726@example.com,+974877836605,2,1,79.0,7985884.92,1,SYSTEM,2025-01-14 03:28:40.003490
11727,LEAD011727,Lead 11727,lead11727@example.com,+971988194940,1,7,215.0,5078553.89,1,SYSTEM,2025-04-25 00:50:40.003490
11728,LEAD011728,Lead 11728,lead11728@example.com,+971739703129,2,3,,3569158.58,1,SYSTEM,2025-09-06 10:40:40.003490
11729,LEAD011729,Lead 11729,lead11729@example.com,+966830930305,3,7,387.0,1461951.5,1,SYSTEM,2025-05-27 15:55:40.003490
11730,LEAD011730,Lead 11730,lead11730@example.com,+974950886608,5,1,,2613859.41,1,SYSTEM,2025-08-03 07:54:40.003490
11731,LEAD011731,Lead 11731,lead11731@example.com,+971891104836,1,1,39.0,2097977.95,1,SYSTEM,2025-05-11 09:14:40.003490
11732,LEAD011732,Lead 11732,lead11732@example.com,+971986297603,2,4,435.0,1587252.65,1,SYSTEM,2025-05-10 08:52:40.003490
11733,LEAD011733,Lead 11733,lead11733@example.com,+971590574681,5,2,500.0,5432958.71,1,SYSTEM,2025-04-20 08:57:40.003490
11734,LEAD011734,Lead 11734,lead11734@example.com,+971569403575,4,7,431.0,3980718.96,1,SYSTEM,2025-05-21 23:47:40.003490
11735,LEAD011735,Lead 11735,lead11735@example.com,+971587894206,2,2,69.0,1825728.68,1,SYSTEM,2025-06-17 03:38:40.003490
11736,LEAD011736,Lead 11736,lead11736@example.com,+966903285195,1,1,192.0,3079274.5,1,SYSTEM,2025-05-27 21:20:40.003490
11737,LEAD011737,Lead 11737,lead11737@example.com,+966512949066,5,2,313.0,3937752.77,1,SYSTEM,2025-06-26 16:46:40.003490
11738,LEAD011738,Lead 11738,lead11738@example.com,+974584966183,3,1,162.0,1858263.52,1,SYSTEM,2025-01-13 03:31:40.003490
11739,LEAD011739,Lead 11739,lead11739@example.com,+966995850692,2,4,336.0,3661265.41,1,SYSTEM,2025-09-16 12:19:40.003490
11740,LEAD011740,Lead 11740,lead11740@example.com,+971842417955,1,1,21.0,3377417.6,1,SYSTEM,2024-11-11 11:02:40.003490
11741,LEAD011741,Lead 11741,lead11741@example.com,+971680939220,4,1,,2592541.81,1,SYSTEM,2025-01-14 17:53:40.003490
11742,LEAD011742,Lead 11742,lead11742@example.com,+966783876578,2,4,416.0,2486492.83,1,SYSTEM,2025-06-08 16:41:40.003490
11743,LEAD011743,Lead 11743,lead11743@example.com,+974826929833,3,3,428.0,6787674.6,1,SYSTEM,2024-10-07 14:27:40.003490
11744,LEAD011744,Lead 11744,lead11744@example.com,+974995953604,2,9,139.0,13953518.51,1,SYSTEM,2025-04-13 17:14:40.003490
11745,LEAD011745,Lead 11745,lead11745@example.com,+971764794850,3,1,171.0,2937290.24,1,SYSTEM,2024-12-12 02:16:40.003490
11746,LEAD011746,Lead 11746,lead11746@example.com,+971925536504,6,1,327.0,8166230.91,1,SYSTEM,2024-10-12 01:01:40.003490
11747,LEAD011747,Lead 11747,,+966632091267,2,1,207.0,4107777.77,1,SYSTEM,2025-03-15 23:52:40.003490
11748,LEAD011748,Lead 11748,lead11748@example.com,+974783007862,1,1,342.0,8971883.04,1,SYSTEM,2025-06-10 13:01:40.003490
11749,LEAD011749,Lead 11749,lead11749@example.com,+971953899903,6,1,,4174082.8,1,SYSTEM,2024-10-25 19:29:40.003490
11750,LEAD011750,Lead 11750,lead11750@example.com,+966561791689,2,5,76.0,4459432.06,1,SYSTEM,2024-11-28 16:41:40.003490
11751,LEAD011751,Lead 11751,lead11751@example.com,+971729532145,5,1,181.0,11476514.55,1,SYSTEM,2025-07-17 06:34:40.003490
11752,LEAD011752,Lead 11752,,+966768249566,5,2,105.0,3090415.55,1,SYSTEM,2025-04-09 17:53:40.003490
11753,LEAD011753,Lead 11753,lead11753@example.com,+971582647316,2,2,63.0,13759336.41,1,SYSTEM,2024-12-04 13:52:40.003490
11754,LEAD011754,Lead 11754,lead11754@example.com,+971671081669,1,7,62.0,1947289.8,1,SYSTEM,2024-12-03 21:06:40.003490
11755,LEAD011755,Lead 11755,lead11755@example.com,+971989701824,1,3,160.0,1951760.81,1,SYSTEM,2025-09-16 10:41:40.003490
11756,LEAD011756,Lead 11756,lead11756@example.com,+966725376090,1,2,129.0,1366842.73,1,SYSTEM,2024-12-25 16:13:40.003490
11757,LEAD011757,Lead 11757,lead11757@example.com,+966936289765,2,1,139.0,14978138.69,1,SYSTEM,2025-02-13 03:29:40.003490
11758,LEAD011758,Lead 11758,lead11758@example.com,+966645557618,1,1,77.0,5290746.89,1,SYSTEM,2024-10-01 20:26:40.003490
11759,LEAD011759,Lead 11759,lead11759@example.com,+966713017743,1,2,150.0,12038140.29,1,SYSTEM,2025-04-16 11:14:40.003490
11760,LEAD011760,Lead 11760,lead11760@example.com,+966548481615,2,1,160.0,15565140.61,1,SYSTEM,2025-05-26 06:43:40.003490
11761,LEAD011761,Lead 11761,lead11761@example.com,+974620155976,1,3,185.0,10165290.01,1,SYSTEM,2024-11-19 06:12:40.003490
11762,LEAD011762,Lead 11762,,+971911359623,1,1,,2975834.17,1,SYSTEM,2025-06-21 16:56:40.003490
11763,LEAD011763,Lead 11763,lead11763@example.com,+974801708564,1,3,483.0,6124456.63,1,SYSTEM,2025-07-22 20:51:40.003490
11764,LEAD011764,Lead 11764,lead11764@example.com,+971569414690,3,2,116.0,1382776.41,1,SYSTEM,2025-05-20 20:47:40.003490
11765,LEAD011765,Lead 11765,lead11765@example.com,+966613648207,3,1,203.0,1224859.95,1,SYSTEM,2024-11-30 04:10:40.003490
11766,LEAD011766,Lead 11766,lead11766@example.com,+971812443886,2,3,95.0,16620179.92,1,SYSTEM,2024-09-25 08:57:40.003490
11767,LEAD011767,Lead 11767,lead11767@example.com,+974651632811,1,1,,1634118.37,1,SYSTEM,2025-04-27 04:17:40.003490
11768,LEAD011768,Lead 11768,,+966629274477,2,1,141.0,1940831.7,1,SYSTEM,2025-09-21 17:06:40.003490
11769,LEAD011769,Lead 11769,lead11769@example.com,+966845701007,1,1,158.0,8965485.91,1,SYSTEM,2024-11-19 18:29:40.003490
11770,LEAD011770,Lead 11770,lead11770@example.com,+971659557598,1,2,193.0,2083901.59,1,SYSTEM,2025-09-19 22:09:40.003490
11771,LEAD011771,Lead 11771,lead11771@example.com,+974591707729,1,1,447.0,5685723.12,1,SYSTEM,2025-02-16 02:35:40.003490
11772,LEAD011772,Lead 11772,lead11772@example.com,+966853727772,2,1,336.0,2100749.22,1,SYSTEM,2025-06-23 08:31:40.003490
11773,LEAD011773,Lead 11773,lead11773@example.com,+966826780065,3,4,215.0,1982459.79,1,SYSTEM,2025-07-03 14:18:40.003490
11774,LEAD011774,Lead 11774,lead11774@example.com,+974588468463,2,4,323.0,8266162.79,1,SYSTEM,2025-03-15 07:45:40.003490
11775,LEAD011775,Lead 11775,lead11775@example.com,+971996631260,1,1,325.0,1416175.37,1,SYSTEM,2025-01-07 14:51:40.003490
11776,LEAD011776,Lead 11776,lead11776@example.com,+971862206906,2,1,128.0,2656548.48,1,SYSTEM,2025-04-20 19:00:40.003490
11777,LEAD011777,Lead 11777,lead11777@example.com,+966710659544,2,7,256.0,1326039.59,1,SYSTEM,2025-04-09 09:01:40.003490
11778,LEAD011778,Lead 11778,lead11778@example.com,+974646847760,2,9,335.0,3512445.04,1,SYSTEM,2025-07-19 08:01:40.003490
11779,LEAD011779,Lead 11779,lead11779@example.com,+974782721289,1,1,,2963566.31,1,SYSTEM,2025-03-03 22:42:40.003490
11780,LEAD011780,Lead 11780,lead11780@example.com,+971642722532,2,7,230.0,1143869.11,1,SYSTEM,2025-03-12 07:10:40.003490
11781,LEAD011781,Lead 11781,lead11781@example.com,+974885538676,1,6,259.0,10263158.36,1,SYSTEM,2025-09-01 00:50:40.003490
11782,LEAD011782,Lead 11782,lead11782@example.com,+971758566551,3,2,403.0,1141646.36,1,SYSTEM,2025-02-04 04:51:40.003490
11783,LEAD011783,Lead 11783,lead11783@example.com,+974548085744,2,1,151.0,3425222.61,1,SYSTEM,2024-10-10 23:01:40.003490
11784,LEAD011784,Lead 11784,lead11784@example.com,+966928115268,1,4,55.0,1983558.45,1,SYSTEM,2024-10-29 06:03:40.003490
11785,LEAD011785,Lead 11785,lead11785@example.com,+966727183921,3,1,128.0,5098417.9,1,SYSTEM,2025-08-07 01:24:40.003490
11786,LEAD011786,Lead 11786,lead11786@example.com,+971685240071,7,2,442.0,985178.55,1,SYSTEM,2025-05-21 05:00:40.003490
11787,LEAD011787,Lead 11787,lead11787@example.com,+966874923214,5,7,175.0,878279.15,1,SYSTEM,2025-05-11 13:49:40.003490
11788,LEAD011788,Lead 11788,lead11788@example.com,+971980069997,1,7,339.0,5820699.06,1,SYSTEM,2025-03-22 08:56:40.003490
11789,LEAD011789,Lead 11789,lead11789@example.com,+966973921122,1,7,17.0,2809852.89,1,SYSTEM,2025-05-01 06:12:40.003490
11790,LEAD011790,Lead 11790,lead11790@example.com,+974546771507,1,2,62.0,4455136.51,1,SYSTEM,2025-01-19 23:08:40.003490
11791,LEAD011791,Lead 11791,lead11791@example.com,+974738504406,4,1,315.0,2789996.3,1,SYSTEM,2024-12-27 13:35:40.003490
11792,LEAD011792,Lead 11792,lead11792@example.com,+974775892453,1,2,255.0,8447921.37,1,SYSTEM,2025-09-12 12:43:40.003490
11793,LEAD011793,Lead 11793,lead11793@example.com,+971821215140,6,2,307.0,618547.85,1,SYSTEM,2025-04-11 10:38:40.003490
11794,LEAD011794,Lead 11794,lead11794@example.com,+966957644851,1,1,102.0,23807837.0,1,SYSTEM,2024-11-12 23:13:40.003490
11795,LEAD011795,Lead 11795,lead11795@example.com,+971742489528,4,5,,4751450.24,1,SYSTEM,2025-03-22 07:03:40.003490
11796,LEAD011796,Lead 11796,lead11796@example.com,+974706560866,1,2,75.0,1871145.33,0,SYSTEM,2025-06-08 06:42:40.003490
11797,LEAD011797,Lead 11797,lead11797@example.com,+966575761740,1,6,19.0,2306301.99,1,SYSTEM,2024-12-04 14:23:40.003490
11798,LEAD011798,Lead 11798,lead11798@example.com,+966961474051,1,7,261.0,3485115.47,1,SYSTEM,2024-09-26 05:01:40.003490
11799,LEAD011799,Lead 11799,lead11799@example.com,+966772211773,1,1,213.0,2275694.74,1,SYSTEM,2025-09-06 11:23:40.003490
11800,LEAD011800,Lead 11800,lead11800@example.com,+974943534346,1,1,200.0,1851614.62,1,SYSTEM,2024-11-21 01:46:40.003490
11801,LEAD011801,Lead 11801,lead11801@example.com,+966558976616,2,2,,2188450.73,1,SYSTEM,2024-12-22 02:15:40.003490
11802,LEAD011802,Lead 11802,lead11802@example.com,+966741819253,5,1,394.0,3602713.86,1,SYSTEM,2025-09-12 15:17:40.003490
11803,LEAD011803,Lead 11803,,+966685896623,1,2,,2233083.9,1,SYSTEM,2025-07-16 08:48:40.003490
11804,LEAD011804,Lead 11804,lead11804@example.com,+966933672032,5,7,239.0,2804736.9,0,SYSTEM,2025-03-26 03:42:40.003490
11805,LEAD011805,Lead 11805,,+971976741078,1,4,79.0,9743800.54,1,SYSTEM,2025-04-09 11:38:40.003490
11806,LEAD011806,Lead 11806,lead11806@example.com,+971539169432,1,6,,2668637.08,1,SYSTEM,2025-01-15 19:01:40.003490
11807,LEAD011807,Lead 11807,lead11807@example.com,+966683212521,4,2,361.0,2229270.58,1,SYSTEM,2025-03-02 07:08:40.003490
11808,LEAD011808,Lead 11808,lead11808@example.com,+966519036799,6,3,330.0,1490676.2,1,SYSTEM,2024-12-24 11:33:40.003490
11809,LEAD011809,Lead 11809,lead11809@example.com,+974745493315,5,2,457.0,1068830.0,1,SYSTEM,2025-05-09 23:36:40.003490
11810,LEAD011810,Lead 11810,lead11810@example.com,+971621297680,5,2,171.0,5006258.0,1,SYSTEM,2024-10-20 01:49:40.003490
11811,LEAD011811,Lead 11811,,+966681591281,1,7,440.0,3567893.39,1,SYSTEM,2025-08-29 10:45:40.003490
11812,LEAD011812,Lead 11812,lead11812@example.com,+966533184864,1,6,187.0,11390299.9,1,SYSTEM,2025-08-17 11:59:40.003490
11813,LEAD011813,Lead 11813,,+974940696687,2,3,245.0,737205.29,1,SYSTEM,2025-01-29 09:02:40.003490
11814,LEAD011814,Lead 11814,lead11814@example.com,+971816605179,1,3,381.0,2515450.89,1,SYSTEM,2025-09-19 20:27:40.003490
11815,LEAD011815,Lead 11815,lead11815@example.com,+971630647773,7,10,241.0,3019356.2,1,SYSTEM,2025-02-07 15:32:40.003490
11816,LEAD011816,Lead 11816,lead11816@example.com,+971539959174,2,1,424.0,1973100.36,1,SYSTEM,2025-01-04 15:18:40.003490
11817,LEAD011817,Lead 11817,lead11817@example.com,+966727450275,2,1,390.0,1983315.52,1,SYSTEM,2025-06-30 18:23:40.003490
11818,LEAD011818,Lead 11818,lead11818@example.com,+971514011100,2,3,444.0,7058681.89,1,SYSTEM,2025-02-06 13:19:40.003490
11819,LEAD011819,Lead 11819,lead11819@example.com,+974778343510,2,7,321.0,3922420.6,1,SYSTEM,2025-05-26 06:23:40.003490
11820,LEAD011820,Lead 11820,lead11820@example.com,+971570745633,1,3,354.0,3549829.13,1,SYSTEM,2024-12-08 14:06:40.003490
11821,LEAD011821,Lead 11821,lead11821@example.com,+966970008871,1,7,101.0,3385051.95,1,SYSTEM,2025-03-25 16:03:40.003490
11822,LEAD011822,Lead 11822,,+971888448458,2,1,395.0,5866211.32,1,SYSTEM,2025-07-01 05:05:40.003490
11823,LEAD011823,Lead 11823,lead11823@example.com,+966527535318,3,1,58.0,6767113.17,1,SYSTEM,2024-10-23 23:12:40.003490
11824,LEAD011824,Lead 11824,lead11824@example.com,+966537291280,4,7,,4407280.62,1,SYSTEM,2025-06-19 04:14:40.003490
11825,LEAD011825,Lead 11825,lead11825@example.com,+966784432796,1,7,256.0,7090478.54,1,SYSTEM,2025-07-15 00:10:40.003490
11826,LEAD011826,Lead 11826,lead11826@example.com,+974787475485,1,1,7.0,4548731.59,1,SYSTEM,2024-12-30 06:32:40.003490
11827,LEAD011827,Lead 11827,lead11827@example.com,+966913305398,1,1,221.0,4561896.03,1,SYSTEM,2025-08-13 04:21:40.003490
11828,LEAD011828,Lead 11828,lead11828@example.com,+974564573891,1,7,185.0,2312094.01,1,SYSTEM,2025-07-20 21:10:40.003490
11829,LEAD011829,Lead 11829,lead11829@example.com,+966712426869,1,2,156.0,600662.94,1,SYSTEM,2025-07-24 06:18:40.003490
11830,LEAD011830,Lead 11830,lead11830@example.com,+974616527552,6,1,,1975965.42,1,SYSTEM,2025-07-04 01:41:40.003490
11831,LEAD011831,Lead 11831,lead11831@example.com,+974627634863,2,2,,847904.03,1,SYSTEM,2025-01-18 19:31:40.003490
11832,LEAD011832,Lead 11832,lead11832@example.com,+966740285795,1,2,243.0,2433139.24,1,SYSTEM,2025-06-27 14:13:40.003490
11833,LEAD011833,Lead 11833,lead11833@example.com,+966537719713,1,1,454.0,2190127.8,1,SYSTEM,2025-03-20 18:16:40.003490
11834,LEAD011834,Lead 11834,lead11834@example.com,+971541678517,3,6,420.0,790080.7,1,SYSTEM,2024-12-06 11:15:40.003490
11835,LEAD011835,Lead 11835,lead11835@example.com,+966702979205,4,2,261.0,3721740.69,1,SYSTEM,2024-12-19 09:05:40.003490
11836,LEAD011836,Lead 11836,lead11836@example.com,+974990759041,2,1,78.0,5772741.3,1,SYSTEM,2025-06-07 17:17:40.003490
11837,LEAD011837,Lead 11837,lead11837@example.com,+974856928779,2,1,171.0,761892.17,1,SYSTEM,2025-04-26 02:35:40.003490
11838,LEAD011838,Lead 11838,lead11838@example.com,+974672270300,2,2,164.0,2497638.06,1,SYSTEM,2025-03-09 23:30:40.003490
11839,LEAD011839,Lead 11839,lead11839@example.com,+966758121911,1,2,270.0,2414567.5,1,SYSTEM,2025-02-15 16:28:40.003490
11840,LEAD011840,Lead 11840,lead11840@example.com,+971598476091,2,7,12.0,6378792.42,1,SYSTEM,2025-05-01 17:02:40.003490
